mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
91.18556938171386,41.024330591818234,5.515422248840332,0.13865851807388,1.0,0,500,5,6,0.01,0.1,0.7,"{'subsample': 1.0, 'reg_lambda': 0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1152.48046875,-876.7996215820312,-833.390869140625,-853.075927734375,-798.4506225585938,-902.839501953125,127.43253252824869,36
223.8293650150299,87.94058716288166,19.83898639678955,0.5116619877172386,0.7,10,600,3,10,0.01,0.0,0.6,"{'subsample': 0.7, 'reg_lambda': 10, 'n_estimators': 600, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.6}",-1137.236572265625,-759.5357055664062,-697.4265747070312,-736.9443359375,-666.4965209960938,-799.5279418945313,171.86346549284028,21
184.74839811325074,69.31939041071874,13.823695278167724,0.43224176026891514,0.9,10,800,5,8,0.2,0.0,1.0,"{'subsample': 0.9, 'reg_lambda': 10, 'n_estimators': 800, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-1160.4027099609375,-750.8301391601562,-708.9793701171875,-720.617919921875,-666.2857666015625,-801.4231811523438,181.52874552222352,22
75.23759126663208,31.889773841247372,4.726455783843994,0.12038982566329302,0.7,10,300,3,8,0.1,0.2,1.0,"{'subsample': 0.7, 'reg_lambda': 10, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 1.0}",-1090.2471923828125,-723.8074340820312,-686.831787109375,-701.6559448242188,-647.775146484375,-770.0635009765625,161.99924292631522,9
107.24669847488403,35.96494374932764,7.906458711624145,0.17526147113799073,0.7,1,300,1,10,0.2,0.2,0.6,"{'subsample': 0.7, 'reg_lambda': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.2, 'colsample_bytree': 0.6}",-1150.9566650390625,-790.169189453125,-731.4267578125,-761.8490600585938,-702.9566650390625,-827.4716674804688,164.35872695018116,30
92.2663890361786,35.98190355032352,6.5534107208251955,0.4345967352035819,0.8,5,400,1,8,0.1,0.1,0.6,"{'subsample': 0.8, 'reg_lambda': 5, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",-1105.5328369140625,-716.1249389648438,-676.1901245117188,-701.02587890625,-642.01123046875,-768.177001953125,170.532716793964,7
138.00961608886718,56.64455574892804,10.282466506958007,0.21290962582662726,0.9,0,600,1,8,0.05,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 0, 'n_estimators': 600, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1132.729248046875,-717.1983642578125,-693.2257080078125,-694.74365234375,-642.2772827148438,-776.0348510742188,180.0274008435527,14
173.71342239379882,70.5733433632821,13.092124605178833,0.641537680840435,0.9,5,800,5,8,0.1,0.0,1.0,"{'subsample': 0.9, 'reg_lambda': 5, 'n_estimators': 800, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 1.0}",-1137.133544921875,-717.7835693359375,-687.6256713867188,-703.751708984375,-639.1742553710938,-777.09375,181.96248543453802,15
160.2008846759796,57.34391254825979,13.288423347473145,0.35890712478612,0.9,5,500,3,10,0.1,0.2,0.7,"{'subsample': 0.9, 'reg_lambda': 5, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.7}",-1129.731689453125,-723.067138671875,-676.8948364257812,-706.0282592773438,-629.3067626953125,-773.0057373046875,181.1739229050707,12
181.38965039253236,62.44584786298824,16.488214683532714,0.5578490184814878,1.0,0,600,5,10,0.05,0.2,1.0,"{'subsample': 1.0, 'reg_lambda': 0, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 1.0}",-1109.7857666015625,-710.9891357421875,-705.2940063476562,-691.0504760742188,-634.7367553710938,-770.3712280273437,171.84411454827776,10
95.55701889991761,39.702088457369086,7.459524250030517,0.3449054828428587,1.0,1,400,5,8,0.01,0.1,0.7,"{'subsample': 1.0, 'reg_lambda': 1, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1128.6632080078125,-827.8431396484375,-781.7193603515625,-807.1972045898438,-748.2823486328125,-858.7410522460938,137.55208877467436,35
385.17984380722044,142.10084009149875,17.831803178787233,0.5801449765584551,0.9,0,600,1,10,0.1,0.1,1.0,"{'subsample': 0.9, 'reg_lambda': 0, 'n_estimators': 600, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1.0}",-1112.6873779296875,-761.7526245117188,-746.1400756835938,-742.0238647460938,-692.431884765625,-811.0071655273438,152.61945662658945,24
116.64955983161926,43.21573645165769,9.637997722625732,0.7037592421666135,0.8,1,300,1,10,0.05,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",-1106.984619140625,-709.0669555664062,-661.1025390625,-697.9495849609375,-630.6105346679688,-761.1428466796875,175.133415411272,3
257.2717896461487,91.36134143525858,23.41403684616089,0.4788097620056528,0.8,0,600,1,10,0.01,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 0, 'n_estimators': 600, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.6}",-1055.692626953125,-732.5316162109375,-691.107421875,-718.3448486328125,-660.0579833984375,-771.5468994140625,144.2163187372014,11
121.2860719203949,47.65401812744297,9.296972608566284,0.2833829420138709,0.8,0,500,1,8,0.1,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-1118.1341552734375,-735.8387451171875,-715.34130859375,-712.3499145507812,-694.5390625,-795.2406372070312,161.97801737085086,19
83.35149087905884,32.733364994322244,7.202344369888306,0.18320341653699543,1.0,10,400,1,8,0.05,0.1,0.6,"{'subsample': 1.0, 'reg_lambda': 10, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.6}",-1097.150390625,-721.0192260742188,-676.8577880859375,-698.12646484375,-644.7164306640625,-767.5740600585938,166.69392179627636,5
80.07183237075806,34.83945835827316,5.934048843383789,0.05627046544381072,1.0,5,600,3,6,0.2,0.0,1.0,"{'subsample': 1.0, 'reg_lambda': 5, 'n_estimators': 600, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 1.0}",-1130.1279296875,-744.4008178710938,-724.5704345703125,-705.2721557617188,-657.6463623046875,-792.4035400390625,171.2978283420426,16
293.13200783729553,101.33477975666202,22.45488758087158,0.804737464351948,0.7,1,800,1,10,0.01,0.1,1.0,"{'subsample': 0.7, 'reg_lambda': 1, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 1.0}",-1083.1468505859375,-722.1327514648438,-684.97021484375,-714.1792602539062,-645.4469604492188,-769.9752075195313,158.8783808148485,8
103.15476503372193,45.88629407068412,5.835356950759888,0.07556120049386139,0.7,0,600,1,6,0.1,0.1,0.7,"{'subsample': 0.7, 'reg_lambda': 0, 'n_estimators': 600, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1207.8756103515625,-741.3495483398438,-792.4049072265625,-733.3092651367188,-669.6779174804688,-828.9234497070313,193.44701808396698,31
80.3776737689972,35.70780697141316,4.462821435928345,0.31894030769504356,0.8,5,300,3,8,0.01,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.7}",-1224.43115234375,-904.78857421875,-841.518798828125,-879.1417846679688,-814.3613891601562,-932.84833984375,149.04531096657178,37
199.76191663742065,71.45644305718034,16.5399471282959,0.6766031331109476,0.8,1,600,3,10,0.05,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 1, 'n_estimators': 600, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",-1067.6162109375,-703.2801513671875,-670.4009399414062,-689.2998046875,-628.5457153320312,-751.828564453125,159.8860536783409,1
177.5269651889801,74.20313230397409,13.681371402740478,0.6505303032359604,0.7,10,800,3,8,0.1,0.1,0.6,"{'subsample': 0.7, 'reg_lambda': 10, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",-1111.01123046875,-717.1604614257812,-674.6190185546875,-697.5660400390625,-638.2800903320312,-767.7273681640625,173.63709087937997,6
135.97859988212585,57.20409035714019,8.865276908874511,0.34582389480311126,0.7,5,500,3,8,0.01,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 5, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.8}",-1120.2740478515625,-800.7635498046875,-750.1919555664062,-777.690673828125,-720.0750732421875,-833.7990600585938,145.76056234324201,32
113.01783699989319,52.225767642701925,3.8343998908996584,0.17478937477447537,0.9,5,800,3,4,0.2,0.1,1.0,"{'subsample': 0.9, 'reg_lambda': 5, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 1.0}",-1118.4970703125,-748.3045043945312,-718.7951049804688,-718.0611572265625,-670.2095336914062,-794.7734741210937,163.78644588274798,17
135.82061142921447,57.03549458389142,10.345563602447509,0.30034164766098403,0.9,5,600,5,8,0.1,0.0,0.8,"{'subsample': 0.9, 'reg_lambda': 5, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.8}",-1097.0494384765625,-714.3545532226562,-686.790771484375,-696.6199951171875,-635.5877685546875,-766.0805053710938,167.5446134932605,4
134.49826807975768,54.962369047329446,10.298689270019532,0.12902926950457103,0.9,10,600,5,8,0.2,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 10, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1167.443115234375,-736.74072265625,-703.0284423828125,-715.2294921875,-657.482177734375,-795.9847900390625,187.52942232773634,20
47.419926738739015,20.500535387942726,1.861870002746582,0.04685267562879103,1.0,10,400,5,4,0.2,0.1,0.7,"{'subsample': 1.0, 'reg_lambda': 10, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1095.875732421875,-772.293212890625,-745.7302856445312,-745.753173828125,-700.1083374023438,-811.9521484375,143.84860800801295,25
115.2538496017456,37.51698277021706,11.035095119476319,0.8404037032420808,1.0,5,400,3,10,0.1,0.0,0.6,"{'subsample': 1.0, 'reg_lambda': 5, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.6}",-1164.2529296875,-715.7521362304688,-669.7139282226562,-691.3359985351562,-630.798828125,-774.3707641601562,196.92890745869724,13
67.32670712471008,30.556024926023202,1.812496042251587,0.0378038713833526,0.8,10,400,5,4,0.01,0.0,0.6,"{'subsample': 0.8, 'reg_lambda': 10, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.6}",-1397.3826904296875,-1106.69140625,-1036.29443359375,-1082.3564453125,-1011.270751953125,-1126.7991455078125,139.379225250518,40
260.22088685035703,87.55589742731114,22.405866956710817,0.9690588351545071,0.9,10,800,3,10,0.2,0.1,0.7,"{'subsample': 0.9, 'reg_lambda': 10, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.7}",-1158.2813720703125,-756.8655395507812,-714.9702758789062,-752.4508666992188,-667.235595703125,-809.9607299804687,177.11431543056068,23
59.47643065452576,26.733617930720346,2.9005918502807617,0.05371040651121764,0.8,10,300,1,6,0.05,0.0,1.0,"{'subsample': 0.8, 'reg_lambda': 10, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 1.0}",-1075.637939453125,-783.1732177734375,-745.0787963867188,-755.5233764648438,-706.462158203125,-813.17509765625,133.51803980754278,26
168.70121579170228,62.48268775578526,17.730686712265015,0.7641545822035909,1.0,5,600,5,10,0.05,0.0,0.6,"{'subsample': 1.0, 'reg_lambda': 5, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",-1110.9984130859375,-708.2454833984375,-660.994873046875,-689.32861328125,-619.7647705078125,-757.8664306640625,179.06313693300115,2
115.0615897655487,49.75281070361291,8.877104091644288,0.5073775020441009,1.0,0,800,1,6,0.05,0.0,0.6,"{'subsample': 1.0, 'reg_lambda': 0, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0, 'colsample_bytree': 0.6}",-1136.4578857421875,-740.46435546875,-715.4749755859375,-707.6513061523438,-674.7317504882812,-794.9560546875,172.03842028429176,18
1882.2603519916534,2187.8525101175655,12.893743562698365,1.5628559002778453,1.0,10,400,3,10,0.01,0.2,0.8,"{'subsample': 1.0, 'reg_lambda': 10, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.8}",-1175.0238037109375,-796.1907958984375,-732.1017456054688,-779.3531494140625,-701.3460693359375,-836.8031127929687,172.42626322800098,33
1921.5969107151031,2127.8126725341112,14.266333055496215,0.9727273300642344,0.9,0,500,3,10,0.2,0.2,0.6,"{'subsample': 0.9, 'reg_lambda': 0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 10, 'learning_rate': 0.2, 'gamma': 0.2, 'colsample_bytree': 0.6}",-1157.792236328125,-798.8350219726562,-749.9583129882812,-774.2145385742188,-707.8245239257812,-837.7249267578125,162.82884873725638,34
116.07595791816712,45.478151069126554,8.06061339378357,0.3762113066430587,0.7,1,500,5,8,0.2,0.0,0.6,"{'subsample': 0.7, 'reg_lambda': 1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 8, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.6}",-1153.298095703125,-769.3997192382812,-744.8547973632812,-732.55224609375,-681.8854370117188,-816.3980590820313,170.85238234956927,28
94.14046568870545,42.202963564912174,2.721236753463745,0.16602972226758597,0.9,0,600,1,4,0.01,0.1,0.6,"{'subsample': 0.9, 'reg_lambda': 0, 'n_estimators': 600, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6}",-1250.7313232421875,-1008.21484375,-953.2236938476562,-982.0996704101562,-928.135009765625,-1024.480908203125,116.28424417644526,38
54.31048226356506,24.07145615590769,2.758731412887573,0.09404054848877834,0.9,1,300,3,6,0.2,0.1,1.0,"{'subsample': 0.9, 'reg_lambda': 1, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 1.0}",-1166.9576416015625,-767.1763916015625,-745.3626098632812,-727.0050048828125,-664.1043090820312,-814.12119140625,179.73280851730848,27
66.2165867805481,30.347795800483865,1.7620862007141114,0.09183299513727612,0.7,1,400,1,4,0.01,0.2,0.8,"{'subsample': 0.7, 'reg_lambda': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.2, 'colsample_bytree': 0.8}",-1366.2550048828125,-1094.0499267578125,-1029.7978515625,-1078.35791015625,-1007.767578125,-1115.245654296875,129.35882070041342,39
55.221461820602414,23.796610823061,1.690221118927002,0.16425475438483755,0.9,1,400,3,4,0.2,0.0,0.7,"{'subsample': 0.9, 'reg_lambda': 1, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0, 'colsample_bytree': 0.7}",-1131.6641845703125,-779.1787109375,-761.7942504882812,-752.7728881835938,-704.8342895507812,-826.0488647460937,154.78277195068523,29
